"","pscale","high_boot","low_boot"
"",0,0,0
"S2",10.4172414061369,7.68640603834157,1.43104234299056
"S3",13.4074587168882,9.96390312389247,-2.56219328315267
"S4",28.2498652159394,20.8017761912197,8.37598311765218
"S5",28.6272535041203,21.2318221018837,8.60612379663288
"S6",28.9341057259989,21.578319413671,8.86931148118643
"S7",29.3044488763284,21.9905014403052,9.23843631495163
"S8",29.5590534490793,22.2661449668908,9.50222704036196
"S9",29.658672999487,22.440348818915,9.46314093628909
"S10",29.9417256511217,22.8337732728836,9.70748697557337
