"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.00207111128053,3.56301061667211,2.63360193611432
"S3",4.42971592943112,5.26379942718532,3.98307906948814
"S4",5.22814706767926,6.22761669496962,4.68044897966976
"S5",5.91596014872373,7.04620302613097,5.29176414808316
"S6",7.75274379937405,9.0940044819626,6.97565991610528
"S7",8.73363363507868,10.298940104225,7.87374263111714
"S8",9.14760837474114,10.7947630247483,8.23088770846744
"S9",9.60998444423372,11.2900214796033,8.64255878295551
"S10",10.1622531624941,12.0182041275848,9.13278481836782
