"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.39648355026602,3.99209828203563,3.01022198748746
"S3",4.80402133165694,5.56162102644599,4.32364407382514
"S4",5.91895789104412,6.86035754766064,5.32889604700928
"S5",6.62543989162551,7.67122676189353,5.99739807636277
"S6",7.49563197880186,8.60212089644939,6.79100818465688
"S7",8.02779159125951,9.21066194215182,7.25571606660594
"S8",8.7981723280991,10.0807284125959,7.99213301673894
"S9",9.38800649895065,10.7336796497421,8.51244164317896
"S10",9.84845897996779,11.2998037721264,8.92192122865291
