"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.39603964791225,1.90951186693013,1.00794108618195
"S3",2.53733727752423,3.36386421870353,2.05519853816651
"S4",3.48395554005495,4.4536922404779,2.8546421277836
"S5",6.12443011508212,7.73790096328917,5.28674419565838
"S6",7.41673042891671,9.28893162839398,6.40443068933693
"S7",7.72800518749994,9.73883230081517,6.69037215360997
"S8",7.92327493245355,9.97202937955951,6.85799978328591
"S9",8.38592955194976,10.429765376178,7.21029855470766
"S10",8.72112367886841,10.9564716016381,7.53557467650379
