"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.55216384215686,2.06348702262509,1.17254827339168
"S3",4.25317497577794,5.12620043738664,3.78291858214443
"S4",4.2280611986625,5.07425004820837,3.76249290231656
"S5",4.55543060111022,5.47581354011249,4.02792626361398
"S6",4.59236575017117,5.51880275241267,4.0589806732781
"S7",4.74884900052826,5.740583490994,4.1977420413649
"S8",5.30921567071677,6.43348008225278,4.65033569489022
"S9",6.82154254456158,8.20451242478419,6.06344007567261
"S10",8.93263522858142,10.6517483456733,7.97050070393422
