"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.53178441497991,3.16796315838906,2.0924813698302
"S3",4.1242299289992,4.9775687565226,3.57859974698774
"S4",6.19986848206836,7.39727667905943,5.4474697115632
"S5",7.79235436770391,9.18576374144074,6.90051614098923
"S6",8.6202287441469,10.1409675854113,7.62112178788291
"S7",8.94898564710961,10.6001195607875,7.93255650473546
"S8",9.48938250170871,11.1516048014158,8.42820487684466
"S9",9.96207748037686,11.739466391089,8.82070390080998
"S10",10.1550933763288,12.0156454583111,8.94575683737411
