"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.58329744469921,2.02900072767071,1.24596148450493
"S3",4.39369944300696,5.12699066587963,3.94155102108818
"S4",4.6377976095051,5.42743730146379,4.15378163699405
"S5",4.91139952190569,5.74423304116249,4.39366984445907
"S6",5.25404845700572,6.15389123379032,4.72256654964029
"S7",5.63232266903796,6.5592922806979,5.05422556853078
"S8",6.3632742996615,7.43006389182931,5.72395293373524
"S9",8.00908327793601,9.33302511538594,7.26136973805227
"S10",8.88007726684837,10.338165472024,8.01491125225879
