"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.92261087404539,2.40991044630414,1.55030782082819
"S3",4.76551524749283,5.55528190303155,4.24272972164578
"S4",5.11976690325516,5.97930934760573,4.56434057220175
"S5",5.49510797716858,6.41883864557532,4.89121187306448
"S6",5.95899177354443,6.93413299585085,5.32278608218773
"S7",6.25465636530192,7.28398241985567,5.57367028527467
"S8",7.11902931476143,8.31187776996937,6.3198549577557
"S9",8.81292215582526,10.2128516702431,7.92592401728179
"S10",9.94757488187589,11.5330698527304,8.92252919217964
