"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.87117937795083,3.61320435041724,2.40947417017443
"S3",4.23757460098906,5.14871506951568,3.66653151119149
"S4",6.24188530760837,7.57674012160411,5.47249677320383
"S5",7.78210661715564,9.37232533315079,6.83092779273126
"S6",8.72332761107393,10.5135504366076,7.69658397906279
"S7",9.04038488664033,10.823128110621,7.94438506312566
"S8",9.41012237761013,11.3134951323502,8.27199245891611
"S9",9.80179966932298,11.7638911581635,8.66264547339437
"S10",9.97785304208354,12.003223453755,8.77259307414324
