"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.45106416746484,1.8722524578156,1.09554301587821
"S3",4.22243041379979,4.87181384335812,3.79279168220565
"S4",4.45983188197758,5.16422131609675,3.98324894084767
"S5",4.82377713023522,5.5950760351227,4.31130966837387
"S6",5.09683890284315,5.91499755285623,4.57506839553003
"S7",5.46998124661795,6.33236466096028,4.87810385421407
"S8",6.25638190841987,7.21378015027634,5.63483971594949
"S9",7.63603280740136,8.76998057052748,6.90520147535116
"S10",8.77991168227048,10.0704258534635,7.89697484801057
