"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.66798600423235,4.30771265323697,3.26653888844864
"S3",5.28622951730982,6.12587141385894,4.77421298525655
"S4",6.29621421127922,7.31576017752698,5.68439784374889
"S5",7.14884327690812,8.29716256145081,6.48492656523992
"S6",8.04346921523001,9.27573201980527,7.30929837041185
"S7",8.61047640266589,9.94401324364336,7.82533783188098
"S8",9.24394369626678,10.6342784380629,8.4266296983389
"S9",9.8993346453791,11.4137775093203,9.00972895936196
"S10",10.3889351174659,11.9582256025747,9.44588881733646
