"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.61725452869308,3.31505834750973,2.14860700116962
"S3",4.05602379600514,4.96404201010541,3.48528655681637
"S4",6.20521573351325,7.49161289603403,5.40610789244842
"S5",7.79269779584984,9.35978047462297,6.81761921117197
"S6",8.53662547253473,10.2450923910899,7.48689771207746
"S7",8.99671601799014,10.7561105491463,7.92431170609523
"S8",9.38813098565551,11.2197644279684,8.25860813006933
"S9",9.50463394881845,11.4093159598413,8.32682812303689
"S10",9.86849767963132,11.8853079461089,8.61068459372527
