"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.54100012254936,1.92953067056506,1.22014302323189
"S3",2.73873251563729,3.26076703609226,2.38828495734529
"S4",3.63654628572309,4.26926388033353,3.22263054288547
"S5",4.97948537079033,5.78080931935662,4.4522512193279
"S6",5.98298779460843,6.91693766608989,5.37110569711928
"S7",6.64353753841072,7.70102916325992,6.00159471238686
"S8",7.19840358746956,8.32565757400905,6.49936841987651
"S9",7.94408474315431,9.11372815378788,7.15069502450054
"S10",8.53218214380557,9.85144187188519,7.68676253694187
