"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.801114673692,3.45740756301735,2.34653891538822
"S3",4.30729531941725,5.1507807459584,3.71561139139248
"S4",6.44952986430099,7.71861513080024,5.65093136010231
"S5",7.87406109068189,9.43265882853876,6.93434423606615
"S6",8.56805273459728,10.2888462706064,7.56949048332672
"S7",9.19242143905187,10.994868639183,8.13871167036447
"S8",9.54029766652243,11.3560541129119,8.39596035912551
"S9",9.76917615190999,11.7120500786776,8.6217851418847
"S10",10.0695694301347,12.0393306831786,8.86643050444673
