"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.64345519527618,2.12960514802076,1.28819477114383
"S3",4.65186744651455,5.49125727030486,4.16173666667969
"S4",5.00804030846979,5.93002891706001,4.48265289808549
"S5",5.16913823312507,6.13081609440492,4.64041881356212
"S6",5.73533884616118,6.77178680548512,5.14440100230715
"S7",5.96052382863429,7.05275925277259,5.33939541113045
"S8",6.84410808061541,8.08932301207785,6.16060147138131
"S9",8.67572955068652,10.2335209209512,7.83926027561503
"S10",9.78340042607232,11.4869200259616,8.79343171387059
