"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.71838369998452,2.12357251476498,1.434020588897
"S3",2.86570408993693,3.38555073467184,2.4823150038728
"S4",3.57183477520979,4.19657969459967,3.17404304925397
"S5",5.02234140072372,5.81715657747664,4.51046532858254
"S6",5.88740854315909,6.80719564692359,5.29534183106109
"S7",6.55403475035763,7.58355975927135,5.87352137078981
"S8",6.97325875533731,8.08186811620063,6.27808902939033
"S9",7.75403070796126,8.92190153075756,7.00300090366196
"S10",8.55208280332275,9.8603364847469,7.69027261448358
