"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.30612566435766,2.91166026805981,1.88642792852349
"S3",3.72522102939739,4.48104697991174,3.19619387889636
"S4",5.62518268234516,6.72566149422941,4.89038843193155
"S5",6.9831811214577,8.26801760596352,6.16244450383048
"S6",7.6419930527571,9.05480262582606,6.74640102063174
"S7",8.14076657576246,9.6177240119027,7.19725843169632
"S8",8.47304973679782,9.97344091315988,7.48735742379774
"S9",8.64991074965141,10.2353990455513,7.64838949508227
"S10",8.93940394502189,10.5811260173408,7.83796544780423
