"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.89040822740327,2.4385200946388,1.55095384790151
"S3",4.59906560814634,5.5695905732886,4.08820939710889
"S4",4.85974851290237,5.87752528165244,4.30569269486703
"S5",4.84989825658579,5.85956041235935,4.2936571104842
"S6",4.96773121913233,6.02869304553449,4.39403306283231
"S7",5.0394307589273,6.0988964851467,4.4441517537282
"S8",5.41501694095403,6.57288712019668,4.7657079303684
"S9",7.213817250671,8.708038788811,6.42522852800524
"S10",9.40027477299235,11.3825545855066,8.37996937639698
