"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.8757223719067,4.52304907351917,3.42219940812094
"S3",5.28246675986423,6.13002956705114,4.74129329274875
"S4",6.43409475548658,7.47889929191366,5.75703106213814
"S5",7.30115579367938,8.45156829994348,6.53956727911918
"S6",8.01906557268658,9.24705407093992,7.20298834468734
"S7",8.78292244949318,10.1176549036683,7.89253511732374
"S8",9.31066171120181,10.7343108864556,8.39670658149241
"S9",10.0612798164861,11.6017004175851,9.05591599948974
"S10",10.7465126412612,12.310418327293,9.66785633988067
