"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.0628722448035,2.66995598591246,1.70166917155232
"S3",3.29380537284235,4.16688853479289,2.84571801111279
"S4",4.17447054649955,5.23460244424282,3.63031533311319
"S5",5.55468602137181,6.94627576102427,4.84843139879927
"S6",8.38317329748831,10.3615928950481,7.42704980124578
"S7",9.10206165726101,11.2220146999496,8.02081755320978
"S8",9.2626514819183,11.4383531164836,8.19070262819926
"S9",9.54657848078095,11.8084591009815,8.409523718237
"S10",9.85713862965055,12.2863606245115,8.64902777581035
