"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.28289330411559,1.78757751377543,0.90054549427589
"S3",2.49205833703808,3.31778533139152,2.00011015592638
"S4",3.38509370475241,4.31668189287553,2.79881409060195
"S5",6.13174586477603,7.63788135893111,5.30867225578221
"S6",7.24441323013904,9.05129984223922,6.27789641884837
"S7",7.89020702463401,9.81837944342362,6.84002032258512
"S8",8.34038108498716,10.3516525819893,7.21363047287076
"S9",8.6253238697795,10.7033204131246,7.47011119240006
"S10",8.90586097941743,11.0999168001164,7.64657850554065
