"","pscale","high_boot","low_boot"
"",0,0,0
"S2",5.88441350117362,7.37727154634168,0.346918455964259
"S3",10.9272057687744,9.33536341613561,-1.00094362561707
"S4",23.4044597918291,20.1576977489009,7.60529315611636
"S5",24.0271518731225,20.8349269993673,8.13503494518168
"S6",24.2465077874588,21.0695485082979,8.25496280913308
"S7",24.4694368786616,21.3275394645077,8.49063947444614
"S8",24.7334601159392,21.6370037543296,8.72510687101848
"S9",25.1401978587459,21.9949180288323,9.04417036684179
"S10",25.4286685734535,22.3347637835963,9.31454272900422
