"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.29140635827505,3.84985053613356,2.89383222890264
"S3",4.65637207989489,5.38680485959368,4.17819973649177
"S4",5.45853880425418,6.33958480346977,4.90444978602302
"S5",6.36676712463092,7.33550410262706,5.74119280095443
"S6",7.07369384810432,8.14091758203533,6.38050981869737
"S7",7.73692624364151,8.85957666760762,6.99877037864499
"S8",8.29942114324946,9.52633480651438,7.52779114569646
"S9",8.74965612041506,10.0107020408936,7.94101079546888
"S10",9.20170642321307,10.5712490757186,8.29779729302057
