"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.65464769073136,4.27558625850961,3.21127260343151
"S3",4.98299498349265,5.77465989373796,4.41827392676568
"S4",6.0777486236145,6.99815033298671,5.40900458904231
"S5",7.03011029331073,8.05211178055105,6.2990556694274
"S6",7.64775744295594,8.76124000799837,6.85389403019643
"S7",8.42979688837626,9.63824770893399,7.57390745564828
"S8",9.04294878837228,10.3490535058292,8.14785371251678
"S9",9.69623697903373,11.0644550986434,8.69167664467394
"S10",10.0966363879524,11.5586945540833,9.07273900917182
