"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.49203075947962,2.06756077159827,1.02138156242208
"S3",2.3888453580292,3.12205632156268,1.89513471174059
"S4",5.0330584401453,6.18940915309853,4.33410774033602
"S5",6.05223925310742,7.41098898313502,5.22540800113074
"S6",6.43218151909117,7.86081696319089,5.59675918963486
"S7",6.87888974973991,8.4202062236704,6.00324782247894
"S8",7.19799174990937,8.81361626254557,6.23047623926323
"S9",7.66582744374738,9.35276537694486,6.70723418923545
"S10",7.96480201803452,9.74557453162891,6.8564510219191
