"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.3625951362536,3.01211415496839,2.00141884619525
"S3",3.80639786118663,4.65600680302193,3.32947310562933
"S4",5.65296138643767,6.84505271156117,5.04042974070993
"S5",7.11680811309687,8.53326261352747,6.36521645855842
"S6",7.75162606178425,9.30060160347315,6.92302559670703
"S7",8.44079861078972,10.0580697996915,7.54499178631907
"S8",8.77927893925453,10.4710485379856,7.85641672707329
"S9",9.00313004966087,10.7550317569573,8.02667896987995
"S10",9.30852983971777,11.1367473836639,8.31216737547478
