"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.59723279659475,2.04733573192873,1.23819586047396
"S3",4.37916883297239,5.23792720895639,3.85574038563327
"S4",4.47204921934167,5.32984919099302,3.93861167971357
"S5",4.57515956760581,5.475985827008,4.00404401005879
"S6",4.74468898562871,5.65261860634783,4.17705200399145
"S7",4.75157494174683,5.69482260897209,4.17928525521595
"S8",5.20698483990233,6.22088782912867,4.57760087806918
"S9",6.9348332741816,8.20432821479281,6.16208029126669
"S10",9.1913073382941,10.9098231004287,8.20662219400369
