"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.54710973687054,2.02622390812227,1.15243190625126
"S3",4.41328683892583,5.17081412637822,3.95435547598601
"S4",4.74068592166066,5.5646026371561,4.2445936292716
"S5",5.05773423170278,5.91449519271249,4.51449680141776
"S6",5.46276500020905,6.41188953324699,4.90443479820492
"S7",5.69070748659413,6.68534358769558,5.07581298179538
"S8",6.63387506947566,7.7700205707228,5.92925916107312
"S9",8.26079137391838,9.58982859231034,7.4395606874472
"S10",9.58995380863568,11.1646365081549,8.6492221913523
