"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.03916480363248,2.53511436895327,1.66721959855013
"S3",4.82497376779253,5.67932534635221,4.26866579950517
"S4",4.99687077447278,5.88952372126835,4.43814869680487
"S5",5.10124494703095,6.05589975900544,4.52293663223132
"S6",5.17852179648247,6.16837078197196,4.60320243894959
"S7",5.43858026307092,6.47170291188495,4.79227683031188
"S8",5.9548189799792,7.05267175083056,5.28694875750987
"S9",7.68934020859755,9.06499935369181,6.89834315722501
"S10",9.85171270008462,11.6975968885899,8.79250066722732
