"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.38326558677905,2.99633007056974,2.00247871461991
"S3",3.7272752680795,4.49288138696912,3.25366448910463
"S4",5.50267778866071,6.59380797583014,4.87675455382778
"S5",6.90607809178543,8.23130129356067,6.14269459752719
"S6",7.64942854666743,9.11459621075335,6.84574815784823
"S7",8.24909489053663,9.78629680098496,7.38403367596087
"S8",8.35888949251302,9.94588847820468,7.43957395573749
"S9",8.72126742524807,10.4221357646443,7.78280033618211
"S10",8.96892637642572,10.7198465477588,7.93533761886724
