"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.50612411697315,1.92828148164648,1.214383924656
"S3",3.93373158221176,4.68441196153291,3.49426676578853
"S4",3.99004497677632,4.74494230835139,3.52893267177395
"S5",4.02076863641275,4.82139309068082,3.54941309363429
"S6",4.10968914084505,4.94267842345323,3.61332928413576
"S7",4.18845678914813,5.03714824759289,3.68001452369009
"S8",4.55816600841414,5.44625925240539,4.00495020105361
"S9",6.01187237489768,7.12504590956492,5.370116392307
"S10",7.87672032685137,9.35487863837875,7.03579048530596
