"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.38324494960171,1.81433299163163,1.06116182303532
"S3",3.92716222542693,4.62434630138553,3.50311544034212
"S4",4.08389980803098,4.83244801383892,3.60788206465676
"S5",4.17784350462416,4.96406573955072,3.69865663065516
"S6",4.42716790101702,5.24591099572814,3.9327283262492
"S7",4.38677681955161,5.23559342542364,3.89614397034036
"S8",4.76347256216362,5.66747108535241,4.25008806681862
"S9",6.31073914757205,7.45614068172806,5.65480619663012
"S10",8.20656067860776,9.68550966904326,7.38678678091204
