"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.7023541562302,2.09774668621768,1.38056277255383
"S3",3.05689385337633,3.59372408433107,2.68345363952665
"S4",3.9498746302025,4.61043490766771,3.51274073163629
"S5",5.37784465559509,6.22159093000302,4.81729892653006
"S6",6.33878002822773,7.33476479847132,5.68690322215671
"S7",7.02331727713028,8.14643151589182,6.31333031355942
"S8",7.67524391500602,8.90686469037809,6.89449413217575
"S9",8.37380304008808,9.67554090800827,7.5623303580923
"S10",9.34990241590213,10.8104000818356,8.46191480135373
