"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.2865615681869,3.95350650627066,2.91331138277063
"S3",4.3259373800286,5.16552819196111,3.83578688946553
"S4",5.24536733093243,6.24350499096253,4.67196950608546
"S5",6.01816867768801,7.20587404473041,5.3693340549127
"S6",7.88821673087495,9.38317454284779,7.09360059456843
"S7",8.81548990643348,10.4451593301842,7.88709135041623
"S8",9.18725086067409,10.9412788764118,8.28171712915809
"S9",9.51638740111585,11.3479095905632,8.51288594684929
"S10",10.4048212733099,12.3353607100934,9.31984342383096
