"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.51805688540776,2.06651670536526,1.11992157029056
"S3",2.73974864008185,3.61574912191581,2.19294862195972
"S4",3.36963207204881,4.30791914327402,2.74960375329065
"S5",6.26846348044906,7.83484103973134,5.39047415005297
"S6",7.4218589906832,9.30212630994508,6.38468283185266
"S7",7.9577977711771,9.9428749436346,6.77559657874404
"S8",8.24294137109805,10.2392744036496,7.03924222980692
"S9",8.73337647661605,10.9030241434945,7.46996222922168
"S10",8.95070498807476,11.2017253237431,7.59404722887241
