"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.52993065336278,2.10249274642582,1.07540659986498
"S3",2.56382755896179,3.30860786118115,2.01332474508586
"S4",5.24166981777045,6.37412319851281,4.51322146671755
"S5",6.10710749753576,7.43563679161981,5.2334103935785
"S6",6.47348196392499,7.89072066405912,5.57543082485726
"S7",6.92736961183023,8.41201920825437,5.99226051641381
"S8",7.32709606204961,8.83855289519003,6.34650890811927
"S9",7.61168918828513,9.2274272270582,6.58187727884857
"S10",7.98779349823127,9.68489633520559,6.88057909827946
