"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.62025382386581,3.35563066051598,2.16320425719903
"S3",4.22858664545329,5.1720163461225,3.66984519802473
"S4",6.49468612968965,7.88190602530964,5.72049218753936
"S5",8.07145357027896,9.75609948310363,7.11199066533618
"S6",8.86175419969539,10.6659761996778,7.8247275512981
"S7",9.45398656856337,11.3243384226953,8.35798260633939
"S8",9.8951495717767,11.8393508665025,8.78949468021495
"S9",10.1481948663504,12.1185770891197,8.95559844461359
"S10",10.5971674433782,12.778288862242,9.34182908895727
