"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.62664467078379,2.10324738667782,1.25709910484504
"S3",4.60069529799974,5.41845861412487,4.088081848664
"S4",4.92173273998666,5.81292754292008,4.38850593254998
"S5",5.33441916997977,6.26567702923324,4.74296419792212
"S6",5.61483996495581,6.62729428268822,4.97660174690455
"S7",6.03613758016352,7.11017853481277,5.36494223449631
"S8",6.87695746051093,8.08553593537036,6.09961805788824
"S9",8.69685964362978,10.1584499361298,7.80211769182803
"S10",9.77740099174892,11.462816362135,8.71647711191676
