"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.82822448784997,4.5406926995828,3.36178310489482
"S3",5.09320256619587,5.95613210870482,4.52809035501261
"S4",6.14566136584641,7.21696249764227,5.46494976795893
"S5",7.04676546578247,8.23756417439355,6.30887978021207
"S6",7.80303385155871,9.08662668653224,6.99828979149389
"S7",8.40671245652049,9.79164093498999,7.55451307848522
"S8",9.08411103958842,10.5598301863966,8.18260102417361
"S9",9.50465333110464,11.0726095309093,8.50881686524151
"S10",9.9528099008622,11.6329367665879,8.92104829978285
