"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.22222034534767,3.82451950637953,2.85986420066874
"S3",4.22882438935681,5.02507431386458,3.79693689608812
"S4",5.00024573926209,5.89426870796876,4.50563282260926
"S5",5.65887123599711,6.71555749000555,5.08469784778767
"S6",7.25827064850386,8.50500685121098,6.58423444469464
"S7",8.2905994738203,9.75428167939344,7.51974610909402
"S8",8.64050227606048,10.1207743590007,7.79361963532278
"S9",8.95354995867046,10.5093003010781,8.07551785054846
"S10",9.69383767805917,11.4077642831323,8.74394070273133
