"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.56701501878417,2.19743425157866,1.09061692564191
"S3",2.80821776137738,3.65915651831906,2.2094537585597
"S4",5.74409136233596,7.07699739201306,4.89858029136871
"S5",6.82704910766477,8.40106219767974,5.85612283503415
"S6",7.25334173789225,8.91402416475039,6.22701084159673
"S7",7.6589590971146,9.37859463515222,6.6091432254229
"S8",8.05133244431813,9.86790704795639,6.96977584780872
"S9",8.37033400642297,10.2254178724897,7.2428097456475
"S10",8.87432927111268,10.873762847884,7.62387201475761
