"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.88671419464405,2.58579484408428,1.37335320139091
"S3",3.19678845447574,4.15600296233121,2.53233566092301
"S4",6.35993465817413,7.91263126037867,5.42482757991268
"S5",7.47244513173712,9.22565358034208,6.36961889718188
"S6",7.94685729196299,9.84021712642319,6.820603181819
"S7",8.41775071467356,10.4066689863794,7.24221036569882
"S8",8.84987970893405,10.9259814187682,7.61104750199796
"S9",9.23239686776068,11.3718592001126,7.90317769680003
"S10",9.62989991822561,11.9198535921739,8.27767992181066
