"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.20814801699289,1.99316260387872,0.537566566944366
"S3",1.13474446844114,1.19555797728271,-2.89270547723179
"S4",10.2303667497088,9.43580858815994,7.29732743101293
"S5",10.5589562729574,9.94302891916764,7.47841576087013
"S6",10.8696258205768,10.2765872538075,7.72578685063452
"S7",11.160056757284,10.641633193088,7.95255716428989
"S8",11.3745656836099,10.9001259174298,8.15235862473976
"S9",11.5868578359856,11.2237364964706,8.27490218480324
"S10",11.7333857444203,11.4736822683208,8.32137121644455
