"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.51927792897633,7.42635799715472,2.89110542152869
"S3",4.79687223350271,8.67671667988627,4.11413465719581
"S4",8.46427589003387,16.3706548454856,7.38372414584545
"S5",8.91630430219345,16.7952590311237,7.78861858121459
"S6",9.37892848929637,17.3249816848069,8.13282342345845
"S7",9.93359453689921,17.7489913768259,8.71154623817645
"S8",10.2814421815176,18.0806737370322,8.99131271163203
"S9",10.7046302869328,18.5318299947765,9.37552468584357
"S10",11.0384851135964,18.738705119248,9.61870272638665
