"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.55267830000922,2.22857838959222,1.06008224755113
"S3",2.57574442247484,3.32735221315159,1.98439444227737
"S4",5.32269336021709,6.57971981009789,4.53883223342388
"S5",6.28973936882953,7.7107963504735,5.38403062928434
"S6",6.6641492876705,8.16507524691713,5.71083982205367
"S7",7.11204807311646,8.69062208968627,6.1257031838962
"S8",7.49044477265014,9.19046889987944,6.4652919054409
"S9",7.76944260213503,9.5574495656547,6.71267623887845
"S10",8.25297188397358,10.1505910806334,7.09421729860743
