"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.38816641212229,3.93303151884989,2.99447129303886
"S3",4.66760003514719,5.37140077521159,4.15840851617583
"S4",5.60930582689028,6.4173647136872,5.00632511640651
"S5",6.37766040769707,7.25796576157585,5.71666900976899
"S6",7.04112261994197,8.02285809197396,6.32861492411212
"S7",7.62197561030275,8.66251492702384,6.85415141139186
"S8",8.17801118146654,9.31953743570632,7.35562021394916
"S9",8.75426584414143,9.92254123621262,7.87134039053756
"S10",9.17620811743518,10.5289395160656,8.2559718666875
