"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.15284256262703,1.89443612972749,0.508829669855315
"S3",1.02413355970944,1.13718097882394,-3.20008268268109
"S4",9.97989333617271,9.25101767440652,7.03159197670947
"S5",10.3132468007818,9.76670742433944,7.24770844550092
"S6",10.5385472614994,10.0589704545327,7.39684047779251
"S7",10.7873835373944,10.3517475080012,7.60499252625865
"S8",11.0330180458947,10.6743824103866,7.79581115084552
"S9",11.1153769647681,10.8275314359097,7.80306586014389
"S10",11.2738450185569,11.1083967356648,7.87164619739347
