"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.71282627415187,2.28461489514125,1.32742754969041
"S3",5.07225006117245,6.09187025214039,4.53086247227382
"S4",5.52804298304066,6.63500300033656,4.90633564959997
"S5",5.90416074641628,7.08240862073871,5.27179727621183
"S6",6.29043829745151,7.52254341838636,5.62382856856163
"S7",6.69097887907082,7.99502308569088,5.94884598872238
"S8",7.72952738667001,9.22449970767656,6.90202579486882
"S9",9.68049248819148,11.5756900381325,8.68022266184659
"S10",10.906421344018,12.9989474412307,9.75780174067291
