"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.70456582425438,2.16362221005613,1.36999857102861
"S3",4.40991330212837,5.19250087335887,3.9374286865744
"S4",4.55571521399228,5.42253935077591,4.06809081419254
"S5",4.61730880930371,5.49942860912508,4.07015093538117
"S6",4.88051932210563,5.7583190343306,4.33774381725619
"S7",4.93204914548093,5.83248628670089,4.35483302033627
"S8",5.36619046908195,6.36717284792886,4.76939943933971
"S9",6.94931950792444,8.13066345031285,6.18166160697432
"S10",9.00020752875029,10.5375198297741,8.01501532998476
