"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.49126706602554,4.82304177704488,2.93708350730366
"S3",4.74912455033567,6.27694619158559,4.12268563828319
"S4",8.47859832790831,11.0944753426043,7.50180707832894
"S5",8.92621444167648,11.5754801143576,7.83336949138089
"S6",9.41432847555812,12.2466438445618,8.26498392890013
"S7",9.96549073194304,12.8592244645471,8.81291885608184
"S8",10.3716779802606,13.4457351488968,9.13338522024933
"S9",10.6835790525207,13.8097908390395,9.44764675100864
"S10",11.233452499641,14.5932321700434,9.88580196479024
