"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.6169263424626,4.27311324724576,3.20645965316521
"S3",4.70481435672673,5.5250908111528,4.21264882675259
"S4",5.72254882761394,6.73472570096379,5.13392278572862
"S5",6.54849490617579,7.63682863971346,5.90196941494877
"S6",7.18204069143855,8.40608888723368,6.47795708730445
"S7",7.82345572658419,9.16198092329614,7.07296486456754
"S8",8.51678896560652,9.9524014718287,7.74635508713934
"S9",8.91585278796726,10.3489569507227,8.10635071074365
"S10",9.26247022119339,10.8779704231576,8.33644770324269
