"","pscale","high_boot","low_boot"
"",0,0,0
"S2",4.05374903269743,4.75432047755041,3.57545065135202
"S3",5.64069333502379,6.53443072552094,5.03900533910673
"S4",6.75983686197552,7.86119954158183,6.01880236315777
"S5",7.73590694031435,9.00710126885247,6.92259768704899
"S6",8.49835873761596,9.88012035024124,7.58926720831863
"S7",9.26463365763295,10.7236811674864,8.31145000153203
"S8",9.96708407002358,11.5232718970441,8.9485972812234
"S9",10.5542452498597,12.2492318517111,9.43508155539242
"S10",11.0513036370144,12.8507350901853,9.85856526514115
