"","pscale","high_boot","low_boot"
"",0,0,0
"S2",5.69081879166292,7.46542736661772,0.335963457935941
"S3",10.540016349753,9.49294704783486,-1.94908828421212
"S4",22.7183663923361,20.3787306499194,7.23279249753313
"S5",23.0694596437476,20.6834905050217,7.46994688592658
"S6",23.4909428246999,21.1236532101246,7.83739458672235
"S7",23.6918583680802,21.3340785537955,8.00782541084505
"S8",23.8584683324006,21.5450535494673,8.18894506876818
"S9",24.0800612045514,21.7444218140097,8.31679004032097
"S10",24.2867167891566,21.9869974225226,8.47000617995729
