"","pscale","high_boot","low_boot"
"",0,0,0
"S2",4.25049056752539,4.99525442362472,3.78671675716266
"S3",5.63785249018999,6.55537034094014,5.06223833751426
"S4",6.91713594824668,8.02177240967755,6.2352553086966
"S5",7.83485285530078,9.0376813958076,7.06701843971249
"S6",8.67951978808972,10.0138139660805,7.86046938829683
"S7",9.39376137316006,10.796605644693,8.51396465402159
"S8",10.0936216134004,11.6871944320091,9.17866734336084
"S9",10.6407387701956,12.2792345417252,9.67056735810547
"S10",11.318155163084,13.0279876282264,10.2584998936954
