"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.61215296006202,1.98831500828169,1.32276952979059
"S3",2.97455646458156,3.50003520333579,2.58785088899953
"S4",3.63489953329919,4.21755629866783,3.20173187571501
"S5",5.04722340238325,5.85117586005748,4.47956940837179
"S6",5.88933661676166,6.74522095073551,5.24173975423773
"S7",6.53705062914449,7.53209196515766,5.83985201912561
"S8",7.03099052928296,8.06209651427667,6.25244131320429
"S9",7.78279307651208,8.97630927870466,6.9557842594793
"S10",8.46910136631241,9.79593480297698,7.53731692075321
