"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.24703174550147,1.69136966970501,0.857858198926777
"S3",2.35286419945222,3.05026418581847,1.86045025092476
"S4",3.24256360878432,4.1020993980921,2.65939170393303
"S5",5.94660652311884,7.31127450103881,5.10032007948145
"S6",6.97830038582462,8.56720774659136,5.98880040246891
"S7",7.41749087553291,9.08050671858177,6.35524636960339
"S8",7.64778278099136,9.40126775552361,6.5293540626023
"S9",8.05195159821104,9.91415344212243,6.87685960548058
"S10",8.24110044223195,10.0986299640444,6.97999966786136
