"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.07707606101636,3.60971014552745,2.69498216478855
"S3",4.37041361727037,5.04898342504391,3.89490336041847
"S4",5.22934633408246,6.04447022253619,4.65850959906688
"S5",6.11930532261992,7.02026819992724,5.48356085994513
"S6",6.64661073785861,7.6564411431194,5.95313969424207
"S7",7.28623412593103,8.38401515762998,6.55715883850901
"S8",7.84651868588468,9.02416785116998,7.07413967168054
"S9",8.27218954526939,9.52008709078674,7.45995538267109
"S10",8.73467190884707,10.084762752645,7.80668398856709
