"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.65697674616296,2.14742541633103,1.3106362377349
"S3",4.3998023721202,5.20684668536686,3.94263101203112
"S4",4.63283757284839,5.49183655884992,4.13796007547347
"S5",5.02458763096684,5.95195299381199,4.50094094397195
"S6",5.35096342779797,6.3366042227803,4.80669228494208
"S7",5.78837144052609,6.83409355864661,5.16382783519607
"S8",6.47063603904194,7.62746192770011,5.78569848561837
"S9",8.241060462022,9.65553039846002,7.43942709243725
"S10",9.22769183717758,10.8257427324274,8.32884582951032
