"","pscale","high_boot","low_boot"
"",0,0,0
"S2",2.59519812074346,3.30438080631823,2.16393301145842
"S3",3.85905327875906,4.71951760639285,3.36206536164207
"S4",6.7326422457458,8.1988083333037,6.02637329741466
"S5",7.29471599497989,8.91675916959628,6.47239946615183
"S6",7.56932915119266,9.25184263103878,6.71924431145727
"S7",8.102735364525,9.85663813415275,7.21378992556138
"S8",8.27499227745361,10.0909811552867,7.34503626438997
"S9",8.6614412570896,10.4735703627996,7.72365240146112
"S10",8.92295835582793,10.8546685819892,7.91221900208786
