"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.51655032259972,1.92707070718991,1.178042415725
"S3",3.89151068288421,4.67271432262012,3.42886588535789
"S4",4.21563097432857,5.02050086278545,3.72459658364997
"S5",4.1481026134697,4.97855047073883,3.6516714208278
"S6",4.41222570044873,5.27146082392562,3.86565581982385
"S7",4.48481652278485,5.40259782287358,3.92749811988795
"S8",4.84282502909953,5.85151092290392,4.23408621337629
"S9",6.50167420244891,7.74967186059354,5.76192818398066
"S10",8.62197788974786,10.2147871063089,7.6540583051498
