"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.43624761250059,1.80888953314273,1.15445557619823
"S3",2.60112225043826,3.12843183278149,2.27016817420177
"S4",3.26161884503605,3.84256360268268,2.89590504774522
"S5",4.63824102706549,5.41491207194938,4.15376456460208
"S6",5.54523765401705,6.47579895669831,4.9936846860716
"S7",6.09267012669675,7.09495565733196,5.49066529686293
"S8",6.52927315161636,7.599440854045,5.83950581011321
"S9",7.3746978297623,8.55336520201863,6.61176948805234
"S10",7.97834526638515,9.25351888831851,7.15980022998898
