"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.85456384850464,2.35288834960474,1.50988865974241
"S3",4.48840842904918,5.34540805606169,3.94746854297811
"S4",4.5399896207812,5.46684352190598,3.96603888553527
"S5",4.76574078239477,5.72713724779854,4.20821045966895
"S6",4.89602320630266,5.88885885660217,4.31105375406582
"S7",5.12541444508674,6.13473131168732,4.51096666079208
"S8",5.3365651129749,6.37680790244302,4.69352230943833
"S9",7.17590420790529,8.52375885301345,6.38375934725424
"S10",9.54219112784864,11.3365690632817,8.47430330983858
