"","pscale","high_boot","low_boot"
"",0,0,0
"S2",3.42072439305514,4.46384825747084,2.83647198180367
"S3",4.45553870577207,5.64356335894352,3.8553882942761
"S4",7.94294916313108,9.91649613204036,6.96435238132959
"S5",8.49925126068376,10.6945457400634,7.41434123432678
"S6",8.86382352069304,11.1238357169072,7.75202825944473
"S7",9.31344935851015,11.6097793341819,8.15999003802068
"S8",9.71987285663963,12.0725911401377,8.55227440275913
"S9",10.1334150326421,12.6054838302596,8.91722517360069
"S10",10.6248994185258,13.2845232759154,9.30991012796206
