"","pscale","high_boot","low_boot"
"",0,0,0
"S2",1.37800995163192,1.89049882375016,0.995284304925312
"S3",2.5136678512693,3.29764876699039,1.98756783690878
"S4",3.63354324418877,4.67920216367323,2.99517476304263
"S5",6.5671089875154,8.28174425321287,5.65041391025935
"S6",7.79487899267764,9.80101784814028,6.73427825729705
"S7",8.43983371324299,10.6094736371284,7.29678436734707
"S8",8.66824768985907,10.908553694772,7.49196990627648
"S9",8.95194962922717,11.2549284732962,7.70601354381146
"S10",9.45045017857265,11.9508534242078,8.11929843195097
